LA,14301,HH,M,2000-01-01T07:00:00+07:00,1.46,m     , O
LA,14301,HH,M,2006-03-12T07:00:00+07:00,0.64,m     , O
LA,14301,HH,M,2006-03-13T07:00:00+07:00,0.61,m     , O
LA,14301,HH,M,2006-03-14T07:00:00+07:00,0.6,m     , O
LA,14301,HH,M,2006-03-15T07:00:00+07:00,0.72,m     , O
LA,14301,HH,M,2006-03-16T07:00:00+07:00,0.71,m     , O
LA,14301,HH,M,2006-03-17T07:00:00+07:00,0.7,m     , O
LA,14301,HH,M,2006-03-18T07:00:00+07:00,0.72,m     , O
LA,14301,HH,M,2006-03-19T07:00:00+07:00,0.74,m     , O
LA,14301,HH,M,2006-03-20T07:00:00+07:00,0.75,m     , O
LA,14301,HH,M,2006-03-21T07:00:00+07:00,0.73,m     , O
LA,14301,HH,M,2006-03-22T07:00:00+07:00,0.74,m     , O
LA,14301,HH,M,2006-03-23T07:00:00+07:00,0.76,m     , O
LA,14301,HH,M,2006-03-24T07:00:00+07:00,0.77,m     , O
LA,14301,HH,M,2006-03-25T07:00:00+07:00,0.75,m     , O
LA,14301,HH,M,2006-03-26T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-03-27T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-03-28T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-03-29T07:00:00+07:00,0.76,m     , O
LA,14301,HH,M,2006-03-30T07:00:00+07:00,0.73,m     , O
LA,14301,HH,M,2006-03-31T07:00:00+07:00,0.75,m     , O
LA,14301,HH,M,2006-04-01T07:00:00+07:00,0.77,m     , O
LA,14301,HH,M,2006-04-02T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-04-03T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-04-04T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-04-05T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-04-06T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-04-07T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-04-08T07:00:00+07:00,0.76,m     , O
LA,14301,HH,M,2006-04-09T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-04-10T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-04-11T07:00:00+07:00,0.74,m     , O
LA,14301,HH,M,2006-04-12T07:00:00+07:00,0.7,m     , O
LA,14301,HH,M,2006-04-13T07:00:00+07:00,0.7,m     , O
LA,14301,HH,M,2006-04-14T07:00:00+07:00,0.68,m     , O
LA,14301,HH,M,2006-04-15T07:00:00+07:00,0.65,m     , O
LA,14301,HH,M,2006-04-16T07:00:00+07:00,0.68,m     , O
LA,14301,HH,M,2006-04-17T07:00:00+07:00,0.68,m     , O
LA,14301,HH,M,2006-04-18T07:00:00+07:00,0.7,m     , O
LA,14301,HH,M,2006-04-19T07:00:00+07:00,0.75,m     , O
LA,14301,HH,M,2006-04-20T07:00:00+07:00,0.74,m     , O
LA,14301,HH,M,2006-04-21T07:00:00+07:00,0.76,m     , O
LA,14301,HH,M,2006-04-22T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-04-23T07:00:00+07:00,0.77,m     , O
LA,14301,HH,M,2006-04-24T07:00:00+07:00,0.79,m     , O
LA,14301,HH,M,2006-04-25T07:00:00+07:00,0.74,m     , O
LA,14301,HH,M,2006-04-26T07:00:00+07:00,0.76,m     , O
LA,14301,HH,M,2006-04-27T07:00:00+07:00,0.74,m     , O
LA,14301,HH,M,2006-04-28T07:00:00+07:00,0.76,m     , O
LA,14301,HH,M,2006-04-29T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-04-30T07:00:00+07:00,0.78,m     , O
LA,14301,HH,M,2006-05-01T07:00:00+07:00,0.9,m     , O
LA,14301,HH,M,2006-05-02T07:00:00+07:00,0.95,m     , O
LA,14301,HH,M,2006-05-03T07:00:00+07:00,0.91,m     , O
LA,14301,HH,M,2006-05-04T07:00:00+07:00,0.84,m     , O
LA,14301,HH,M,2006-05-05T07:00:00+07:00,0.86,m     , O
LA,14301,HH,M,2006-05-06T07:00:00+07:00,0.84,m     , O
LA,14301,HH,M,2006-05-07T07:00:00+07:00,0.94,m     , O
LA,14301,HH,M,2006-05-08T07:00:00+07:00,1.01,m     , O
LA,14301,HH,M,2006-05-09T07:00:00+07:00,1.12,m     , O
LA,14301,HH,M,2006-05-10T07:00:00+07:00,1.04,m     , O
LA,14301,HH,M,2006-05-11T07:00:00+07:00,1.04,m     , O
LA,14301,HH,M,2006-05-12T07:00:00+07:00,1.04,m     , O
LA,14301,HH,M,2006-05-13T07:00:00+07:00,1.02,m     , O
LA,14301,HH,M,2006-05-14T07:00:00+07:00,0.99,m     , O
LA,14301,HH,M,2006-05-15T07:00:00+07:00,0.98,m     , O
LA,14301,HH,M,2006-05-16T07:00:00+07:00,0.97,m     , O
LA,14301,HH,M,2006-05-17T07:00:00+07:00,0.95,m     , O
LA,14301,HH,M,2006-05-18T07:00:00+07:00,0.97,m     , O
LA,14301,HH,M,2006-05-19T07:00:00+07:00,1.01,m     , O
LA,14301,HH,M,2006-05-20T07:00:00+07:00,1.07,m     , O
LA,14301,HH,M,2006-05-21T07:00:00+07:00,1.06,m     , O
LA,14301,HH,M,2006-05-22T07:00:00+07:00,1.09,m     , O
LA,14301,HH,M,2006-05-23T07:00:00+07:00,1.12,m     , O
LA,14301,HH,M,2006-05-24T07:00:00+07:00,1.13,m     , O
LA,14301,HH,M,2006-05-25T07:00:00+07:00,1.17,m     , O
LA,14301,HH,M,2006-05-26T07:00:00+07:00,1.17,m     , O
LA,14301,HH,M,2006-05-27T07:00:00+07:00,1.19,m     , O
LA,14301,HH,M,2006-05-28T07:00:00+07:00,1.29,m     , O
LA,14301,HH,M,2006-05-29T07:00:00+07:00,1.42,m     , O
LA,14301,HH,M,2006-05-30T07:00:00+07:00,1.89,m     , O
LA,14301,HH,M,2006-05-31T07:00:00+07:00,1.95,m     , O
LA,14301,HH,M,2006-06-01T07:00:00+07:00,2.07,m     , O
LA,14301,HH,M,2006-06-02T07:00:00+07:00,2.15,m     , O
LA,14301,HH,M,2006-06-03T07:00:00+07:00,2.16,m     , O
LA,14301,HH,M,2006-06-04T07:00:00+07:00,2.12,m     , O
LA,14301,HH,M,2006-06-05T07:00:00+07:00,2.1,m     , O
LA,14301,HH,M,2006-06-06T07:00:00+07:00,2.1,m     , O
LA,14301,HH,M,2006-06-07T07:00:00+07:00,2.09,m     , O
LA,14301,HH,M,2006-06-08T07:00:00+07:00,2.06,m     , O
LA,14301,HH,M,2006-06-09T07:00:00+07:00,2.27,m     , O
LA,14301,HH,M,2006-06-10T07:00:00+07:00,2.27,m     , O
LA,14301,HH,M,2006-06-11T07:00:00+07:00,2.14,m     , O
LA,14301,HH,M,2006-06-12T07:00:00+07:00,2.14,m     , O
LA,14301,HH,M,2006-06-13T07:00:00+07:00,2.1,m     , O
LA,14301,HH,M,2006-06-14T07:00:00+07:00,1.98,m     , O
LA,14301,HH,M,2006-06-15T07:00:00+07:00,1.87,m     , O
LA,14301,HH,M,2006-06-16T07:00:00+07:00,1.83,m     , O
LA,14301,HH,M,2006-06-17T07:00:00+07:00,1.79,m     , O
LA,14301,HH,M,2006-06-18T07:00:00+07:00,1.75,m     , O
LA,14301,HH,M,2006-06-19T07:00:00+07:00,1.74,m     , O
LA,14301,HH,M,2006-06-20T07:00:00+07:00,1.72,m     , O
LA,14301,HH,M,2006-06-21T07:00:00+07:00,1.8,m     , O
LA,14301,HH,M,2006-06-22T07:00:00+07:00,1.96,m     , O
LA,14301,HH,M,2006-06-23T07:00:00+07:00,1.98,m     , O
LA,14301,HH,M,2006-06-24T07:00:00+07:00,1.99,m     , O
LA,14301,HH,M,2006-06-25T07:00:00+07:00,2.02,m     , O
LA,14301,HH,M,2006-06-26T07:00:00+07:00,1.98,m     , O
LA,14301,HH,M,2006-06-27T07:00:00+07:00,1.98,m     , O
LA,14301,HH,M,2006-06-28T07:00:00+07:00,1.99,m     , O
LA,14301,HH,M,2006-06-29T07:00:00+07:00,2.08,m     , O
LA,14301,HH,M,2006-06-30T07:00:00+07:00,2.25,m     , O
LA,14301,HH,M,2006-07-01T07:00:00+07:00,2.44,m     , O
LA,14301,HH,M,2006-07-02T07:00:00+07:00,2.65,m     , O
LA,14301,HH,M,2006-07-03T07:00:00+07:00,3.33,m     , O
LA,14301,HH,M,2006-07-04T07:00:00+07:00,3.86,m     , O
LA,14301,HH,M,2006-07-05T07:00:00+07:00,4.61,m     , O
LA,14301,HH,M,2006-07-06T07:00:00+07:00,4.78,m     , O
LA,14301,HH,M,2006-07-07T07:00:00+07:00,4.67,m     , O
LA,14301,HH,M,2006-07-08T07:00:00+07:00,4.65,m     , O
LA,14301,HH,M,2006-07-09T07:00:00+07:00,4.58,m     , O
LA,14301,HH,M,2006-07-10T07:00:00+07:00,4.44,m     , O
LA,14301,HH,M,2006-07-11T07:00:00+07:00,4.47,m     , O
LA,14301,HH,M,2006-07-12T07:00:00+07:00,4.48,m     , O
LA,14301,HH,M,2006-07-13T07:00:00+07:00,4.53,m     , O
LA,14301,HH,M,2006-07-14T07:00:00+07:00,4.28,m     , O
LA,14301,HH,M,2006-07-15T07:00:00+07:00,4.29,m     , O
LA,14301,HH,M,2006-07-16T07:00:00+07:00,4.39,m     , O
LA,14301,HH,M,2006-07-17T07:00:00+07:00,4.6,m     , O
LA,14301,HH,M,2006-07-18T07:00:00+07:00,4.67,m     , O
LA,14301,HH,M,2006-07-19T07:00:00+07:00,4.74,m     , O
LA,14301,HH,M,2006-07-20T07:00:00+07:00,4.89,m     , O
LA,14301,HH,M,2006-07-21T07:00:00+07:00,5.1,m     , O
LA,14301,HH,M,2006-07-22T07:00:00+07:00,5.58,m     , O
LA,14301,HH,M,2006-07-23T07:00:00+07:00,5.83,m     , O
LA,14301,HH,M,2006-07-24T07:00:00+07:00,6.24,m     , O
LA,14301,HH,M,2006-07-25T07:00:00+07:00,6.24,m     , O
LA,14301,HH,M,2006-07-26T07:00:00+07:00,6.3,m     , O
LA,14301,HH,M,2006-07-27T07:00:00+07:00,6.41,m     , O
LA,14301,HH,M,2006-07-28T07:00:00+07:00,6.53,m     , O
LA,14301,HH,M,2006-07-29T07:00:00+07:00,6.63,m     , O
LA,14301,HH,M,2006-07-30T07:00:00+07:00,6.59,m     , O
LA,14301,HH,M,2006-07-31T07:00:00+07:00,6.57,m     , O
LA,14301,HH,M,2006-08-01T07:00:00+07:00,6.62,m     , O
LA,14301,HH,M,2006-08-02T07:00:00+07:00,6.79,m     , O
LA,14301,HH,M,2006-08-03T07:00:00+07:00,6.88,m     , O
LA,14301,HH,M,2006-08-04T07:00:00+07:00,7.02,m     , O
LA,14301,HH,M,2006-08-05T07:00:00+07:00,6.99,m     , O
LA,14301,HH,M,2006-08-06T07:00:00+07:00,6.95,m     , O
LA,14301,HH,M,2006-08-07T07:00:00+07:00,6.89,m     , O
LA,14301,HH,M,2006-08-08T07:00:00+07:00,6.77,m     , O
LA,14301,HH,M,2006-08-09T07:00:00+07:00,6.63,m     , O
LA,14301,HH,M,2006-08-10T07:00:00+07:00,6.74,m     , O
LA,14301,HH,M,2006-08-11T07:00:00+07:00,6.84,m     , O
LA,14301,HH,M,2006-08-12T07:00:00+07:00,6.89,m     , O
LA,14301,HH,M,2006-08-13T07:00:00+07:00,7,m     , O
LA,14301,HH,M,2006-08-14T07:00:00+07:00,7.09,m     , O
LA,14301,HH,M,2006-08-15T07:00:00+07:00,7.18,m     , O
LA,14301,HH,M,2006-08-16T07:00:00+07:00,7.34,m     , O
LA,14301,HH,M,2006-08-17T07:00:00+07:00,7.5,m     , O
LA,14301,HH,M,2006-08-18T07:00:00+07:00,7.29,m     , O
LA,14301,HH,M,2006-08-19T07:00:00+07:00,6.95,m     , O
LA,14301,HH,M,2006-08-20T07:00:00+07:00,6.4,m     , O
LA,14301,HH,M,2006-08-21T07:00:00+07:00,6.7,m     , O
LA,14301,HH,M,2006-08-22T07:00:00+07:00,6.93,m     , O
LA,14301,HH,M,2006-08-23T07:00:00+07:00,7.1,m     , O
LA,14301,HH,M,2006-08-24T07:00:00+07:00,7.25,m     , O
LA,14301,HH,M,2006-08-25T07:00:00+07:00,7.45,m     , O
LA,14301,HH,M,2006-08-26T07:00:00+07:00,7.39,m     , O
LA,14301,HH,M,2006-08-27T07:00:00+07:00,7.19,m     , O
LA,14301,HH,M,2006-08-28T07:00:00+07:00,7.25,m     , O
LA,14301,HH,M,2006-08-29T07:00:00+07:00,7.45,m     , O
LA,14301,HH,M,2006-08-30T07:00:00+07:00,7.68,m     , O
LA,14301,HH,M,2006-08-31T07:00:00+07:00,7.77,m     , O
LA,14301,HH,M,2006-09-01T07:00:00+07:00,7.72,m     , O
LA,14301,HH,M,2006-09-02T07:00:00+07:00,7.66,m     , O
LA,14301,HH,M,2006-09-03T07:00:00+07:00,7.52,m     , O
LA,14301,HH,M,2006-09-04T07:00:00+07:00,6.99,m     , O
LA,14301,HH,M,2006-09-05T07:00:00+07:00,6.81,m     , O
LA,14301,HH,M,2006-09-06T07:00:00+07:00,6.67,m     , O
LA,14301,HH,M,2006-09-07T07:00:00+07:00,6.55,m     , O
LA,14301,HH,M,2006-09-08T07:00:00+07:00,6.49,m     , O
LA,14301,HH,M,2006-09-09T07:00:00+07:00,6.15,m     , O
LA,14301,HH,M,2006-09-10T07:00:00+07:00,5.93,m     , O
LA,14301,HH,M,2006-09-11T07:00:00+07:00,5.66,m     , O
LA,14301,HH,M,2006-09-12T07:00:00+07:00,5.25,m     , O
LA,14301,HH,M,2006-09-13T07:00:00+07:00,5.14,m     , O
LA,14301,HH,M,2006-09-14T07:00:00+07:00,5,m     , O
LA,14301,HH,M,2006-09-15T07:00:00+07:00,4.99,m     , O
LA,14301,HH,M,2006-09-16T07:00:00+07:00,4.98,m     , O
LA,14301,HH,M,2006-09-17T07:00:00+07:00,4.88,m     , O
LA,14301,HH,M,2006-09-18T07:00:00+07:00,4.43,m     , O
LA,14301,HH,M,2006-09-19T07:00:00+07:00,4.25,m     , O
LA,14301,HH,M,2006-09-20T07:00:00+07:00,4.05,m     , O
LA,14301,HH,M,2006-09-21T07:00:00+07:00,3.97,m     , O
LA,14301,HH,M,2006-09-22T07:00:00+07:00,3.93,m     , O
LA,14301,HH,M,2006-09-23T07:00:00+07:00,3.87,m     , O
LA,14301,HH,M,2006-09-24T07:00:00+07:00,3.82,m     , O
LA,14301,HH,M,2006-09-25T07:00:00+07:00,3.77,m     , O
LA,14301,HH,M,2006-09-26T07:00:00+07:00,3.73,m     , O
LA,14301,HH,M,2006-09-27T07:00:00+07:00,3.69,m     , O
LA,14301,HH,M,2006-09-28T07:00:00+07:00,3.65,m     , O
LA,14301,HH,M,2006-09-29T07:00:00+07:00,3.61,m     , O
LA,14301,HH,M,2006-09-30T07:00:00+07:00,3.99,m     , O
LA,14301,HH,M,2006-10-01T07:00:00+07:00,4.89,m     , O
LA,14301,HH,M,2006-10-02T07:00:00+07:00,5.05,m     , O
LA,14301,HH,M,2006-10-03T07:00:00+07:00,5.17,m     , O
LA,14301,HH,M,2006-10-04T07:00:00+07:00,5.34,m     , O
LA,14301,HH,M,2006-10-05T07:00:00+07:00,5.4,m     , O
LA,14301,HH,M,2006-10-06T07:00:00+07:00,5.79,m     , O
LA,14301,HH,M,2006-10-07T07:00:00+07:00,6.3,m     , O
LA,14301,HH,M,2006-10-08T07:00:00+07:00,6.72,m     , O
LA,14301,HH,M,2006-10-09T07:00:00+07:00,6.69,m     , O
LA,14301,HH,M,2006-10-10T07:00:00+07:00,6.63,m     , O
LA,14301,HH,M,2006-10-11T07:00:00+07:00,6.59,m     , O
LA,14301,HH,M,2006-10-12T07:00:00+07:00,6.52,m     , O
LA,14301,HH,M,2006-10-13T07:00:00+07:00,6.47,m     , O
LA,14301,HH,M,2006-10-14T07:00:00+07:00,6.43,m     , O
LA,14301,HH,M,2006-10-15T07:00:00+07:00,6.39,m     , O
LA,14301,HH,M,2006-10-16T07:00:00+07:00,6.38,m     , O
LA,14301,HH,M,2006-10-17T07:00:00+07:00,6.38,m     , O
LA,14301,HH,M,2006-10-18T07:00:00+07:00,6.36,m     , O
LA,14301,HH,M,2006-10-19T07:00:00+07:00,6.1,m     , O
LA,14301,HH,M,2006-10-20T07:00:00+07:00,6.03,m     , O
LA,14301,HH,M,2006-10-21T07:00:00+07:00,6.05,m     , O
LA,14301,HH,M,2006-10-22T07:00:00+07:00,5.99,m     , O
LA,14301,HH,M,2006-10-23T07:00:00+07:00,5.97,m     , O
LA,14301,HH,M,2006-10-24T07:00:00+07:00,5.85,m     , O
LA,14301,HH,M,2006-10-25T07:00:00+07:00,5.77,m     , O
LA,14301,HH,M,2006-10-26T07:00:00+07:00,5.66,m     , O
LA,14301,HH,M,2006-10-27T07:00:00+07:00,5.58,m     , O
LA,14301,HH,M,2006-10-28T07:00:00+07:00,5.52,m     , O
LA,14301,HH,M,2006-10-29T07:00:00+07:00,5.2,m     , O
LA,14301,HH,M,2006-10-30T07:00:00+07:00,4.96,m     , O
LA,14301,HH,M,2006-10-31T07:00:00+07:00,4.87,m     , O
LA,14301,HH,M,2006-11-01T07:00:00+07:00,4.77,m     , O
LA,14301,HH,M,2006-11-02T07:00:00+07:00,4.68,m     , O
LA,14301,HH,M,2006-11-03T07:00:00+07:00,4.57,m     , O
LA,14301,HH,M,2006-11-04T07:00:00+07:00,4.47,m     , O
LA,14301,HH,M,2006-11-05T07:00:00+07:00,4.15,m     , O
LA,14301,HH,M,2006-11-06T07:00:00+07:00,3.74,m     , O
LA,14301,HH,M,2006-11-07T07:00:00+07:00,3.54,m     , O
LA,14301,HH,M,2006-11-08T07:00:00+07:00,3.34,m     , O
LA,14301,HH,M,2006-11-09T07:00:00+07:00,3.15,m     , O
LA,14301,HH,M,2006-11-10T07:00:00+07:00,3,m     , O
LA,14301,HH,M,2006-11-11T07:00:00+07:00,2.98,m     , O
LA,14301,HH,M,2006-11-12T07:00:00+07:00,2.98,m     , O
LA,14301,HH,M,2006-11-13T07:00:00+07:00,2.96,m     , O
LA,14301,HH,M,2006-11-14T07:00:00+07:00,2.94,m     , O
LA,14301,HH,M,2006-11-15T07:00:00+07:00,2.93,m     , O
LA,14301,HH,M,2006-11-16T07:00:00+07:00,2.93,m     , O
LA,14301,HH,M,2006-11-17T07:00:00+07:00,2.9,m     , O
LA,14301,HH,M,2006-11-18T07:00:00+07:00,2.88,m     , O
LA,14301,HH,M,2006-11-19T07:00:00+07:00,2.88,m     , O
LA,14301,HH,M,2006-11-20T07:00:00+07:00,2.86,m     , O
LA,14301,HH,M,2006-11-21T07:00:00+07:00,2.86,m     , O
LA,14301,HH,M,2006-11-22T07:00:00+07:00,2.86,m     , O
LA,14301,HH,M,2006-11-23T07:00:00+07:00,2.84,m     , O
LA,14301,HH,M,2006-11-24T07:00:00+07:00,2.84,m     , O
LA,14301,HH,M,2006-11-25T07:00:00+07:00,2.82,m     , O
LA,14301,HH,M,2006-11-26T07:00:00+07:00,2.82,m     , O
LA,14301,HH,M,2006-11-27T07:00:00+07:00,2.8,m     , O
LA,14301,HH,M,2006-11-28T07:00:00+07:00,2.76,m     , O
LA,14301,HH,M,2006-11-29T07:00:00+07:00,2.75,m     , O
LA,14301,HH,M,2006-11-30T07:00:00+07:00,2.71,m     , O
LA,14301,HH,M,2006-12-01T07:00:00+07:00,2.58,m     , O
LA,14301,HH,M,2006-12-02T07:00:00+07:00,2.44,m     , O
LA,14301,HH,M,2006-12-03T07:00:00+07:00,2.28,m     , O
LA,14301,HH,M,2006-12-04T07:00:00+07:00,2.14,m     , O
LA,14301,HH,M,2006-12-05T07:00:00+07:00,2.08,m     , O
LA,14301,HH,M,2006-12-06T07:00:00+07:00,2.08,m     , O
LA,14301,HH,M,2006-12-07T07:00:00+07:00,2.08,m     , O
LA,14301,HH,M,2006-12-08T07:00:00+07:00,2.06,m     , O
LA,14301,HH,M,2006-12-09T07:00:00+07:00,1.95,m     , O
LA,14301,HH,M,2006-12-10T07:00:00+07:00,1.5,m     , E
LA,14301,HH,M,2006-12-11T07:00:00+07:00,1.3,m     , O
LA,14301,HH,M,2006-12-12T07:00:00+07:00,1.3,m     , O
LA,14301,HH,M,2006-12-13T07:00:00+07:00,1.32,m     , O
LA,14301,HH,M,2006-12-14T07:00:00+07:00,1.35,m     , O
LA,14301,HH,M,2006-12-15T07:00:00+07:00,1.3,m     , O
LA,14301,HH,M,2006-12-16T07:00:00+07:00,1.31,m     , O
LA,14301,HH,M,2006-12-17T07:00:00+07:00,1.28,m     , O
LA,14301,HH,M,2006-12-18T07:00:00+07:00,1.27,m     , O
LA,14301,HH,M,2006-12-19T07:00:00+07:00,1.19,m     , O
LA,14301,HH,M,2006-12-20T07:00:00+07:00,1.17,m     , O
LA,14301,HH,M,2006-12-21T07:00:00+07:00,1.28,m     , O
LA,14301,HH,M,2006-12-22T07:00:00+07:00,1.27,m     , O
LA,14301,HH,M,2006-12-23T07:00:00+07:00,1.24,m     , O
LA,14301,HH,M,2006-12-24T07:00:00+07:00,1.24,m     , O
LA,14301,HH,M,2006-12-25T07:00:00+07:00,1.21,m     , O
LA,14301,HH,M,2006-12-26T07:00:00+07:00,1.2,m     , O
LA,14301,HH,M,2006-12-27T07:00:00+07:00,1.18,m     , O
LA,14301,HH,M,2006-12-28T07:00:00+07:00,1.16,m     , O
LA,14301,HH,M,2006-12-29T07:00:00+07:00,1.14,m     , O
LA,14301,HH,M,2006-12-30T07:00:00+07:00,1.13,m     , O
LA,14301,HH,M,2006-12-31T07:00:00+07:00,1.14,m     , O
