VN,450701,HH,M,2000-01-01T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2006-03-12T07:00:00+07:00,24.91,m     , O
VN,450701,HH,M,2006-03-13T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2006-03-14T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2006-03-15T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2006-03-16T07:00:00+07:00,24.91,m     , O
VN,450701,HH,M,2006-03-17T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-03-18T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2006-03-19T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2006-03-20T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2006-03-21T07:00:00+07:00,24.91,m     , O
VN,450701,HH,M,2006-03-22T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2006-03-23T07:00:00+07:00,24.88,m     , O
VN,450701,HH,M,2006-03-24T07:00:00+07:00,24.91,m     , O
VN,450701,HH,M,2006-03-25T07:00:00+07:00,25,m     , O
VN,450701,HH,M,2006-03-26T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2006-03-27T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-03-28T07:00:00+07:00,24.97,m     , O
VN,450701,HH,M,2006-03-29T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2006-03-30T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2006-03-31T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2006-04-01T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2006-04-02T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2006-04-03T07:00:00+07:00,25.06,m     , O
VN,450701,HH,M,2006-04-04T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2006-04-05T07:00:00+07:00,25.04,m     , O
VN,450701,HH,M,2006-04-06T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-04-07T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2006-04-08T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2006-04-09T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2006-04-10T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-04-11T07:00:00+07:00,25.03,m     , O
VN,450701,HH,M,2006-04-12T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2006-04-13T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2006-04-14T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2006-04-15T07:00:00+07:00,25.04,m     , O
VN,450701,HH,M,2006-04-16T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2006-04-17T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2006-04-18T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2006-04-19T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2006-04-20T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2006-04-21T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2006-04-22T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2006-04-23T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2006-04-24T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2006-04-25T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2006-04-26T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2006-04-27T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2006-04-28T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2006-04-29T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2006-04-30T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2006-05-01T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2006-05-02T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2006-05-03T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2006-05-04T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2006-05-05T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2006-05-06T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2006-05-07T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2006-05-08T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2006-05-09T07:00:00+07:00,25.3,m     , O
VN,450701,HH,M,2006-05-10T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2006-05-11T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2006-05-12T07:00:00+07:00,25.03,m     , O
VN,450701,HH,M,2006-05-13T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2006-05-14T07:00:00+07:00,24.91,m     , O
VN,450701,HH,M,2006-05-15T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2006-05-16T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2006-05-17T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2006-05-18T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2006-05-19T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2006-05-20T07:00:00+07:00,25.03,m     , O
VN,450701,HH,M,2006-05-21T07:00:00+07:00,24.97,m     , O
VN,450701,HH,M,2006-05-22T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2006-05-23T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-05-24T07:00:00+07:00,25.04,m     , O
VN,450701,HH,M,2006-05-25T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2006-05-26T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2006-05-27T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2006-05-28T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2006-05-29T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2006-05-30T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2006-05-31T07:00:00+07:00,25.64,m     , O
VN,450701,HH,M,2006-06-01T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2006-06-02T07:00:00+07:00,25.64,m     , O
VN,450701,HH,M,2006-06-03T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-06-04T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2006-06-05T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2006-06-06T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2006-06-07T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-06-08T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2006-06-09T07:00:00+07:00,25.12,m     , O
VN,450701,HH,M,2006-06-10T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2006-06-11T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2006-06-12T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2006-06-13T07:00:00+07:00,24.97,m     , O
VN,450701,HH,M,2006-06-14T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2006-06-15T07:00:00+07:00,24.97,m     , O
VN,450701,HH,M,2006-06-16T07:00:00+07:00,24.97,m     , O
VN,450701,HH,M,2006-06-17T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2006-06-18T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2006-06-19T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2006-06-20T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2006-06-21T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2006-06-22T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-06-23T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2006-06-24T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2006-06-25T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2006-06-26T07:00:00+07:00,25.63,m     , O
VN,450701,HH,M,2006-06-27T07:00:00+07:00,25.77,m     , O
VN,450701,HH,M,2006-06-28T07:00:00+07:00,25.78,m     , O
VN,450701,HH,M,2006-06-29T07:00:00+07:00,25.62,m     , O
VN,450701,HH,M,2006-06-30T07:00:00+07:00,25.73,m     , O
VN,450701,HH,M,2006-07-01T07:00:00+07:00,25.91,m     , O
VN,450701,HH,M,2006-07-02T07:00:00+07:00,26.56,m     , O
VN,450701,HH,M,2006-07-03T07:00:00+07:00,28.04,m     , O
VN,450701,HH,M,2006-07-04T07:00:00+07:00,27.94,m     , O
VN,450701,HH,M,2006-07-05T07:00:00+07:00,26.84,m     , O
VN,450701,HH,M,2006-07-06T07:00:00+07:00,26.51,m     , O
VN,450701,HH,M,2006-07-07T07:00:00+07:00,26.28,m     , O
VN,450701,HH,M,2006-07-08T07:00:00+07:00,26.15,m     , O
VN,450701,HH,M,2006-07-09T07:00:00+07:00,26.12,m     , O
VN,450701,HH,M,2006-07-10T07:00:00+07:00,25.92,m     , O
VN,450701,HH,M,2006-07-11T07:00:00+07:00,25.75,m     , O
VN,450701,HH,M,2006-07-12T07:00:00+07:00,25.68,m     , O
VN,450701,HH,M,2006-07-13T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-07-14T07:00:00+07:00,25.65,m     , O
VN,450701,HH,M,2006-07-15T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-07-16T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-07-17T07:00:00+07:00,25.62,m     , O
VN,450701,HH,M,2006-07-18T07:00:00+07:00,25.57,m     , O
VN,450701,HH,M,2006-07-19T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2006-07-20T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2006-07-21T07:00:00+07:00,25.55,m     , O
VN,450701,HH,M,2006-07-22T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2006-07-23T07:00:00+07:00,25.92,m     , O
VN,450701,HH,M,2006-07-24T07:00:00+07:00,25.96,m     , O
VN,450701,HH,M,2006-07-25T07:00:00+07:00,26.19,m     , O
VN,450701,HH,M,2006-07-26T07:00:00+07:00,26.29,m     , O
VN,450701,HH,M,2006-07-27T07:00:00+07:00,26.2,m     , O
VN,450701,HH,M,2006-07-28T07:00:00+07:00,26.09,m     , O
VN,450701,HH,M,2006-07-29T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2006-07-30T07:00:00+07:00,26.11,m     , O
VN,450701,HH,M,2006-07-31T07:00:00+07:00,26.04,m     , O
VN,450701,HH,M,2006-08-01T07:00:00+07:00,26.15,m     , O
VN,450701,HH,M,2006-08-02T07:00:00+07:00,26.28,m     , O
VN,450701,HH,M,2006-08-03T07:00:00+07:00,26.25,m     , O
VN,450701,HH,M,2006-08-04T07:00:00+07:00,26.2,m     , O
VN,450701,HH,M,2006-08-05T07:00:00+07:00,26.24,m     , O
VN,450701,HH,M,2006-08-06T07:00:00+07:00,26.14,m     , O
VN,450701,HH,M,2006-08-07T07:00:00+07:00,26.17,m     , O
VN,450701,HH,M,2006-08-08T07:00:00+07:00,26.15,m     , O
VN,450701,HH,M,2006-08-09T07:00:00+07:00,26.36,m     , O
VN,450701,HH,M,2006-08-10T07:00:00+07:00,26.58,m     , O
VN,450701,HH,M,2006-08-11T07:00:00+07:00,26.53,m     , O
VN,450701,HH,M,2006-08-12T07:00:00+07:00,27.56,m     , O
VN,450701,HH,M,2006-08-13T07:00:00+07:00,27.82,m     , O
VN,450701,HH,M,2006-08-14T07:00:00+07:00,28.2,m     , O
VN,450701,HH,M,2006-08-15T07:00:00+07:00,29.33,m     , O
VN,450701,HH,M,2006-08-16T07:00:00+07:00,28.56,m     , O
VN,450701,HH,M,2006-08-17T07:00:00+07:00,27.97,m     , O
VN,450701,HH,M,2006-08-18T07:00:00+07:00,27.45,m     , O
VN,450701,HH,M,2006-08-19T07:00:00+07:00,27.1,m     , O
VN,450701,HH,M,2006-08-20T07:00:00+07:00,26.86,m     , O
VN,450701,HH,M,2006-08-21T07:00:00+07:00,26.81,m     , O
VN,450701,HH,M,2006-08-22T07:00:00+07:00,26.64,m     , O
VN,450701,HH,M,2006-08-23T07:00:00+07:00,26.65,m     , O
VN,450701,HH,M,2006-08-24T07:00:00+07:00,26.58,m     , O
VN,450701,HH,M,2006-08-25T07:00:00+07:00,26.5,m     , O
VN,450701,HH,M,2006-08-26T07:00:00+07:00,26.51,m     , O
VN,450701,HH,M,2006-08-27T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2006-08-28T07:00:00+07:00,26.38,m     , O
VN,450701,HH,M,2006-08-29T07:00:00+07:00,26.56,m     , O
VN,450701,HH,M,2006-08-30T07:00:00+07:00,26.59,m     , O
VN,450701,HH,M,2006-08-31T07:00:00+07:00,26.47,m     , O
VN,450701,HH,M,2006-09-01T07:00:00+07:00,26.54,m     , O
VN,450701,HH,M,2006-09-02T07:00:00+07:00,26.57,m     , O
VN,450701,HH,M,2006-09-03T07:00:00+07:00,26.5,m     , O
VN,450701,HH,M,2006-09-04T07:00:00+07:00,26.53,m     , O
VN,450701,HH,M,2006-09-05T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2006-09-06T07:00:00+07:00,26.43,m     , O
VN,450701,HH,M,2006-09-07T07:00:00+07:00,26.48,m     , O
VN,450701,HH,M,2006-09-08T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2006-09-09T07:00:00+07:00,26.34,m     , O
VN,450701,HH,M,2006-09-10T07:00:00+07:00,26.5,m     , O
VN,450701,HH,M,2006-09-11T07:00:00+07:00,26.66,m     , O
VN,450701,HH,M,2006-09-12T07:00:00+07:00,26.57,m     , O
VN,450701,HH,M,2006-09-13T07:00:00+07:00,26.57,m     , O
VN,450701,HH,M,2006-09-14T07:00:00+07:00,26.64,m     , O
VN,450701,HH,M,2006-09-15T07:00:00+07:00,26.48,m     , O
VN,450701,HH,M,2006-09-16T07:00:00+07:00,26.41,m     , O
VN,450701,HH,M,2006-09-17T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2006-09-18T07:00:00+07:00,26.49,m     , O
VN,450701,HH,M,2006-09-19T07:00:00+07:00,26.78,m     , O
VN,450701,HH,M,2006-09-20T07:00:00+07:00,27.63,m     , O
VN,450701,HH,M,2006-09-21T07:00:00+07:00,27.31,m     , O
VN,450701,HH,M,2006-09-22T07:00:00+07:00,27.32,m     , O
VN,450701,HH,M,2006-09-23T07:00:00+07:00,27.38,m     , O
VN,450701,HH,M,2006-09-24T07:00:00+07:00,27.02,m     , O
VN,450701,HH,M,2006-09-25T07:00:00+07:00,26.95,m     , O
VN,450701,HH,M,2006-09-26T07:00:00+07:00,26.75,m     , O
VN,450701,HH,M,2006-09-27T07:00:00+07:00,26.52,m     , O
VN,450701,HH,M,2006-09-28T07:00:00+07:00,26.55,m     , O
VN,450701,HH,M,2006-09-29T07:00:00+07:00,26.98,m     , O
VN,450701,HH,M,2006-09-30T07:00:00+07:00,27.55,m     , O
VN,450701,HH,M,2006-10-01T07:00:00+07:00,27.53,m     , O
VN,450701,HH,M,2006-10-02T07:00:00+07:00,28.37,m     , O
VN,450701,HH,M,2006-10-03T07:00:00+07:00,28.67,m     , O
VN,450701,HH,M,2006-10-04T07:00:00+07:00,28.13,m     , O
VN,450701,HH,M,2006-10-05T07:00:00+07:00,27.84,m     , O
VN,450701,HH,M,2006-10-06T07:00:00+07:00,27.98,m     , O
VN,450701,HH,M,2006-10-07T07:00:00+07:00,27.96,m     , O
VN,450701,HH,M,2006-10-08T07:00:00+07:00,28.06,m     , O
VN,450701,HH,M,2006-10-09T07:00:00+07:00,27.89,m     , O
VN,450701,HH,M,2006-10-10T07:00:00+07:00,27.89,m     , O
VN,450701,HH,M,2006-10-11T07:00:00+07:00,27.59,m     , O
VN,450701,HH,M,2006-10-12T07:00:00+07:00,27.45,m     , O
VN,450701,HH,M,2006-10-13T07:00:00+07:00,27.49,m     , O
VN,450701,HH,M,2006-10-14T07:00:00+07:00,27.21,m     , O
VN,450701,HH,M,2006-10-15T07:00:00+07:00,26.99,m     , O
VN,450701,HH,M,2006-10-16T07:00:00+07:00,26.87,m     , O
VN,450701,HH,M,2006-10-17T07:00:00+07:00,26.82,m     , O
VN,450701,HH,M,2006-10-18T07:00:00+07:00,26.75,m     , O
VN,450701,HH,M,2006-10-19T07:00:00+07:00,26.64,m     , O
VN,450701,HH,M,2006-10-20T07:00:00+07:00,26.58,m     , O
VN,450701,HH,M,2006-10-21T07:00:00+07:00,26.51,m     , O
VN,450701,HH,M,2006-10-22T07:00:00+07:00,26.45,m     , O
VN,450701,HH,M,2006-10-23T07:00:00+07:00,26.4,m     , O
VN,450701,HH,M,2006-10-24T07:00:00+07:00,26.36,m     , O
VN,450701,HH,M,2006-10-25T07:00:00+07:00,26.29,m     , O
VN,450701,HH,M,2006-10-26T07:00:00+07:00,26.25,m     , O
VN,450701,HH,M,2006-10-27T07:00:00+07:00,26.22,m     , O
VN,450701,HH,M,2006-10-28T07:00:00+07:00,26.21,m     , O
VN,450701,HH,M,2006-10-29T07:00:00+07:00,26.19,m     , O
VN,450701,HH,M,2006-10-30T07:00:00+07:00,26.14,m     , O
VN,450701,HH,M,2006-10-31T07:00:00+07:00,26.08,m     , O
VN,450701,HH,M,2006-11-01T07:00:00+07:00,26.04,m     , O
VN,450701,HH,M,2006-11-02T07:00:00+07:00,26.01,m     , O
VN,450701,HH,M,2006-11-03T07:00:00+07:00,25.98,m     , O
VN,450701,HH,M,2006-11-04T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2006-11-05T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2006-11-06T07:00:00+07:00,25.88,m     , O
VN,450701,HH,M,2006-11-07T07:00:00+07:00,25.85,m     , O
VN,450701,HH,M,2006-11-08T07:00:00+07:00,25.84,m     , O
VN,450701,HH,M,2006-11-09T07:00:00+07:00,25.87,m     , O
VN,450701,HH,M,2006-11-10T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2006-11-11T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2006-11-12T07:00:00+07:00,25.75,m     , O
VN,450701,HH,M,2006-11-13T07:00:00+07:00,25.72,m     , O
VN,450701,HH,M,2006-11-14T07:00:00+07:00,25.71,m     , O
VN,450701,HH,M,2006-11-15T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2006-11-16T07:00:00+07:00,25.7,m     , O
VN,450701,HH,M,2006-11-17T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2006-11-18T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-11-19T07:00:00+07:00,25.65,m     , O
VN,450701,HH,M,2006-11-20T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-11-21T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-11-22T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2006-11-23T07:00:00+07:00,25.64,m     , O
VN,450701,HH,M,2006-11-24T07:00:00+07:00,25.62,m     , O
VN,450701,HH,M,2006-11-25T07:00:00+07:00,25.58,m     , O
VN,450701,HH,M,2006-11-26T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2006-11-27T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2006-11-28T07:00:00+07:00,25.52,m     , O
VN,450701,HH,M,2006-11-29T07:00:00+07:00,25.5,m     , O
VN,450701,HH,M,2006-11-30T07:00:00+07:00,25.48,m     , O
VN,450701,HH,M,2006-12-01T07:00:00+07:00,25.45,m     , O
VN,450701,HH,M,2006-12-02T07:00:00+07:00,25.44,m     , O
VN,450701,HH,M,2006-12-03T07:00:00+07:00,25.43,m     , O
VN,450701,HH,M,2006-12-04T07:00:00+07:00,25.43,m     , O
VN,450701,HH,M,2006-12-05T07:00:00+07:00,25.49,m     , O
VN,450701,HH,M,2006-12-06T07:00:00+07:00,26.02,m     , O
VN,450701,HH,M,2006-12-07T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2006-12-08T07:00:00+07:00,25.61,m     , O
VN,450701,HH,M,2006-12-09T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2006-12-10T07:00:00+07:00,25.49,m     , O
VN,450701,HH,M,2006-12-11T07:00:00+07:00,25.47,m     , O
VN,450701,HH,M,2006-12-12T07:00:00+07:00,25.46,m     , O
VN,450701,HH,M,2006-12-13T07:00:00+07:00,25.42,m     , O
VN,450701,HH,M,2006-12-14T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2006-12-15T07:00:00+07:00,25.38,m     , O
VN,450701,HH,M,2006-12-16T07:00:00+07:00,25.36,m     , O
VN,450701,HH,M,2006-12-17T07:00:00+07:00,25.34,m     , O
VN,450701,HH,M,2006-12-18T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2006-12-19T07:00:00+07:00,25.3,m     , O
VN,450701,HH,M,2006-12-20T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2006-12-21T07:00:00+07:00,25.28,m     , O
VN,450701,HH,M,2006-12-22T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2006-12-23T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2006-12-24T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2006-12-25T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2006-12-26T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2006-12-27T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2006-12-28T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2006-12-29T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2006-12-30T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2006-12-31T07:00:00+07:00,25.18,m     , O
